 2.74560000e-04  2.74560000e-04  2.74560000e-04  1.97623409e-02  2.74560000e-04  2.39961672e-02  2.74560000e-04  3.40165042e-01 
 2.76560000e-04  2.76560000e-04  2.76560000e-04  1.97221517e-02  2.76560000e-04  2.39541985e-02  2.76560000e-04  3.39380564e-01 
 2.78560000e-04  2.78560000e-04  2.78560000e-04  1.96788482e-02  2.78560000e-04  2.39091194e-02  2.78560000e-04  3.38536999e-01 
 2.80560000e-04  2.80560000e-04  2.80560000e-04  1.96324371e-02  2.80560000e-04  2.38609370e-02  2.80560000e-04  3.37634479e-01 
 2.82560000e-04  2.82560000e-04  2.82560000e-04  1.95829258e-02  2.82560000e-04  2.38096589e-02  2.82560000e-04  3.36673147e-01 
 2.84560000e-04  2.84560000e-04  2.84560000e-04  1.95303222e-02  2.84560000e-04  2.37552933e-02  2.84560000e-04  3.35653154e-01 
 2.86560000e-04  2.86560000e-04  2.86560000e-04  1.94746345e-02  2.86560000e-04  2.36978487e-02  2.86560000e-04  3.34574663e-01 
 2.88560000e-04  2.88560000e-04  2.88560000e-04  1.94158716e-02  2.88560000e-04  2.36373342e-02  2.88560000e-04  3.33437842e-01 
 2.90560000e-04  2.90560000e-04  2.90560000e-04  1.93540426e-02  2.90560000e-04  2.35737594e-02  2.90560000e-04  3.32242872e-01 
 2.92560000e-04  2.92560000e-04  2.92560000e-04  1.92891574e-02  2.92560000e-04  2.35071342e-02  2.92560000e-04  3.30989941e-01 
 2.94560000e-04  2.94560000e-04  2.94560000e-04  1.92212263e-02  2.94560000e-04  2.34374693e-02  2.94560000e-04  3.29679248e-01 
 2.96560000e-04  2.96560000e-04  2.96560000e-04  1.91502599e-02  2.96560000e-04  2.33647756e-02  2.96560000e-04  3.28310999e-01 
 2.98560000e-04  2.98560000e-04  2.98560000e-04  1.90762694e-02  2.98560000e-04  2.32890646e-02  2.98560000e-04  3.26885410e-01 
 3.00560000e-04  3.00560000e-04  3.00560000e-04  1.89992666e-02  3.00560000e-04  2.32103482e-02  3.00560000e-04  3.25402707e-01 
 3.02560000e-04  3.02560000e-04  3.02560000e-04  1.89192636e-02  3.02560000e-04  2.31286389e-02  3.02560000e-04  3.23863124e-01 
 3.04560000e-04  3.04560000e-04  3.04560000e-04  1.88362730e-02  3.04560000e-04  2.30439497e-02  3.04560000e-04  3.22266904e-01 
 3.06560000e-04  3.06560000e-04  3.06560000e-04  1.87503079e-02  3.06560000e-04  2.29562938e-02  3.06560000e-04  3.20614298e-01 
 3.08560000e-04  3.08560000e-04  3.08560000e-04  1.86613819e-02  3.08560000e-04  2.28656851e-02  3.08560000e-04  3.18905569e-01 
