 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 1.64280000e-02  1.64280000e-02  5.00000000e+00 -7.81607575e-03  1.51703332e+00  8.73735515e-01  3.08483951e+00 -1.54620698e-03 
 1.65280000e-02  1.65280000e-02  5.00000000e+00 -8.19232123e-03  1.51710859e+00  8.73771643e-01  3.08221671e+00 -4.16035651e-03 
 1.66280000e-02  1.66280000e-02  5.00000000e+00 -8.53623536e-03  1.51719604e+00  8.73820124e-01  3.07960208e+00 -6.75844129e-03 
 1.67280000e-02  1.67280000e-02  5.00000000e+00 -8.84646086e-03  1.51729531e+00  8.73880769e-01  3.07700605e+00 -9.33009682e-03 
 1.68280000e-02  1.68280000e-02  5.00000000e+00 -9.12177343e-03  1.51740602e+00  8.73953337e-01  3.07443893e+00 -1.18651063e-02 
 1.69280000e-02  1.69280000e-02  5.00000000e+00 -9.36108653e-03  1.51752773e+00  8.74037543e-01  3.07191096e+00 -1.43533496e-02 
 1.70280000e-02  1.70280000e-02  5.00000000e+00 -9.56345569e-03  1.51765997e+00  8.74133055e-01  3.06943219e+00 -1.67849374e-02 
 1.71280000e-02  1.71280000e-02  5.00000000e+00 -9.72808227e-03  1.51780220e+00  8.74239494e-01  3.06701253e+00 -1.91501590e-02 
 1.72280000e-02  1.72280000e-02  5.00000000e+00 -9.85431655e-03  1.51795389e+00  8.74356439e-01  3.06466157e+00 -2.14396147e-02 
 1.73280000e-02  1.73280000e-02  5.00000000e+00 -9.94166034e-03  1.51811441e+00  8.74483428e-01  3.06238871e+00 -2.36441618e-02 
 1.74280000e-02  1.74280000e-02  5.00000000e+00 -9.98976894e-03  1.51828315e+00  8.74619957e-01  3.06020298e+00 -2.57550443e-02 
 1.75280000e-02  1.75280000e-02  5.00000000e+00 -9.99845249e-03  1.51845944e+00  8.74765485e-01  3.05811310e+00 -2.77638364e-02 
