 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 4.72948401e-06  4.72948401e-06  4.98547822e-18  9.00000000e+00  1.82691054e-03  3.92175007e-08  6.60106458e-01  1.28193758e+00  8.99999914e+00  1.82936602e-03  1.48559256e-04 -5.43799198e-20 
 5.72948401e-06  5.72948401e-06  5.28484835e-18  9.00000000e+00  2.21265254e-03  5.63121236e-08  6.60106493e-01  1.28196875e+00  8.99999914e+00  2.21625563e-03  1.79958173e-04 -7.80837234e-20 
 6.72948401e-06  6.72948401e-06  6.77219188e-18  9.00000000e+00  2.59817227e-03  7.64383071e-08  6.60106533e-01  1.28199987e+00  8.99999914e+00  2.60314206e-03  2.11349986e-04 -1.05991154e-19 
 7.72948401e-06  7.72948401e-06  7.73569223e-18  9.00000000e+00  2.98345454e-03  9.95772532e-08  6.60106579e-01  1.28203093e+00  8.99999914e+00  2.99001003e-03  2.42733456e-04 -1.38076144e-19 
 8.72948401e-06  8.72948401e-06  8.03203246e-18  9.00000000e+00  3.36848421e-03  1.25709950e-07  6.60106631e-01  1.28206192e+00  8.99999914e+00  3.37684422e-03  2.74107342e-04 -1.74312327e-19 
 9.72948401e-06  9.72948401e-06  9.52010178e-18  9.00000000e+00  3.75324611e-03  1.54817183e-07  6.60106690e-01  1.28209286e+00  8.99999914e+00  3.76362934e-03  3.05470408e-04 -2.14673056e-19 
 1.07294840e-05  1.07294840e-05  1.04329235e-17  9.00000000e+00  4.13772510e-03  1.86879527e-07  6.60106754e-01  1.28212372e+00  8.99999914e+00  4.15035008e-03  3.36821414e-04 -2.59131393e-19 
 1.17294840e-05  1.17294840e-05  1.07270780e-17  9.00000000e+00  4.52190606e-03  2.21877359e-07  6.60106824e-01  1.28215452e+00  8.99999914e+00  4.53699116e-03  3.68159122e-04 -3.07660123e-19 
 1.27294840e-05  1.27294840e-05  1.22139716e-17  9.00000000e+00  4.90577385e-03  2.59790853e-07  6.60106899e-01  1.28218524e+00  8.99999914e+00  4.92353728e-03  3.99482297e-04 -3.60231751e-19 
 1.37294840e-05  1.37294840e-05  1.30755280e-17  9.00000000e+00  5.28931339e-03  3.00599987e-07  6.60106981e-01  1.28221589e+00  8.99999914e+00  5.30997314e-03  4.30789701e-04 -4.16818508e-19 
