time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00020472948,1.91963618,-9.0,-0.0668200739,-8.99999503,1.34644539,0.263931813,-7.05436165,-0.81724821
0.00020572948,1.92312468,-9.0,-0.0668961511,-8.99999506,1.3499295,0.265501729,-7.07292792,-0.817087689
0.00020672948,1.92653725,-9.0,-0.0672483326,-8.99999504,1.35333791,0.266995621,-7.09155549,-0.817168324
0.00020772948,1.92987377,-9.0,-0.0673304064,-8.99999506,1.35667047,0.268413369,-7.10976925,-0.817013297
0.00020872948,1.9331341,-9.0,-0.0676780837,-8.99999504,1.35992706,0.269754856,-7.12803808,-0.817089754
0.00020972948,1.93631811,-9.0,-0.0677659768,-8.99999507,1.36310754,0.271019972,-7.145906,-0.816940047
0.00021072948,1.93942569,-9.0,-0.068109312,-8.99999505,1.3662118,0.272208605,-7.16382303,-0.817012479
0.00021172948,1.94245669,-9.0,-0.0682028513,-8.99999508,1.3692397,0.273320649,-7.18135166,-0.816867925
0.00021272948,1.94541101,-9.0,-0.0685420026,-8.99999506,1.37219114,0.274356001,-7.19892367,-0.816936483
0.00021372948,1.94828853,-9.0,-0.0686410192,-8.99999509,1.37506598,0.27531456,-7.21611944,-0.816796916
