 time            time            v(N003)        
 6.74789038e+00  6.74789038e+00  3.81639458e-01 
 6.74989038e+00  6.74989038e+00  4.09295671e-01 
 6.75189038e+00  6.75189038e+00  4.33623682e-01 
 6.75389038e+00  6.75389038e+00  4.69181060e-01 
 6.75589038e+00  6.75589038e+00  5.02201136e-01 
 6.75789038e+00  6.75789038e+00  5.49816440e-01 
 6.75989038e+00  6.75989038e+00  5.96776418e-01 
 6.76189038e+00  6.76189038e+00  6.64181272e-01 
 6.76389038e+00  6.76389038e+00  7.35498789e-01 
 6.76589038e+00  6.76589038e+00  8.38904130e-01 
 6.76789038e+00  6.76789038e+00  9.58485964e-01 
 6.76989038e+00  6.76989038e+00  1.13856812e+00 
 6.77189038e+00  6.77189038e+00  1.37540306e+00 
 6.77389038e+00  6.77389038e+00  1.77055039e+00 
 6.77589038e+00  6.77589038e+00  2.43063969e+00 
 6.77789038e+00  6.77789038e+00  3.96280684e+00 
 6.77989038e+00  6.77989038e+00  1.01946840e+01 
 6.78148102e+00  6.78148102e+00  1.14991800e+01 
 6.78311830e+00  6.78311830e+00  1.14989287e+01 
 6.78511830e+00  6.78511830e+00  1.14991800e+01 
 6.78711830e+00  6.78711830e+00  1.14989287e+01 
 6.78911830e+00  6.78911830e+00  1.14991800e+01 
 6.79111830e+00  6.79111830e+00  1.14989287e+01 
 6.79311830e+00  6.79311830e+00  1.14991800e+01 
 6.79511830e+00  6.79511830e+00  1.14989288e+01 
 6.79711830e+00  6.79711830e+00  1.14991800e+01 
 6.79911830e+00  6.79911830e+00  1.14989288e+01 
 6.80111830e+00  6.80111830e+00  1.14991800e+01 
 6.80311830e+00  6.80311830e+00  1.14989288e+01 
 6.80511830e+00  6.80511830e+00  1.14991800e+01 
 6.80711830e+00  6.80711830e+00  1.14989289e+01 
 6.80911830e+00  6.80911830e+00  1.14991801e+01 
 6.81111830e+00  6.81111830e+00  1.14989289e+01 
 6.81311830e+00  6.81311830e+00  1.14991801e+01 
 6.81511830e+00  6.81511830e+00  1.14989289e+01 
 6.81711830e+00  6.81711830e+00  1.14991801e+01 
 6.81911830e+00  6.81911830e+00  1.14989290e+01 
 6.82111830e+00  6.82111830e+00  1.14991801e+01 
 6.82311830e+00  6.82311830e+00  1.14989290e+01 
 6.82511830e+00  6.82511830e+00  1.14991801e+01 
 6.82711830e+00  6.82711830e+00  1.14989290e+01 
 6.82911830e+00  6.82911830e+00  1.14991801e+01 
 6.83111830e+00  6.83111830e+00  1.14989290e+01 
 6.83311830e+00  6.83311830e+00  1.14991801e+01 
 6.83511830e+00  6.83511830e+00  1.14989291e+01 
 6.83711830e+00  6.83711830e+00  1.14991801e+01 
 6.83911830e+00  6.83911830e+00  1.14989291e+01 
 6.84111830e+00  6.84111830e+00  1.14991801e+01 
 6.84311830e+00  6.84311830e+00  1.14989291e+01 
 6.84511830e+00  6.84511830e+00  1.14991801e+01 
 6.84711830e+00  6.84711830e+00  1.14989292e+01 
 6.84911830e+00  6.84911830e+00  1.14991801e+01 
 6.85111830e+00  6.85111830e+00  1.14989292e+01 
 6.85311830e+00  6.85311830e+00  1.14991801e+01 
 6.85511830e+00  6.85511830e+00  1.14989292e+01 
 6.85711830e+00  6.85711830e+00  1.14991802e+01 
 6.85911830e+00  6.85911830e+00  1.14989292e+01 
 6.86111830e+00  6.86111830e+00  1.14991802e+01 
 6.86311830e+00  6.86311830e+00  1.14989293e+01 
 6.86511830e+00  6.86511830e+00  1.14991802e+01 
 6.86711830e+00  6.86711830e+00  5.38035108e+00 
 6.86822452e+00  6.86822452e+00  3.18846154e+00 
 6.86959242e+00  6.86959242e+00  2.07510545e+00 
 6.87080382e+00  6.87080382e+00  1.59660959e+00 
 6.87210971e+00  6.87210971e+00  1.25391189e+00 
 6.87410971e+00  6.87410971e+00  9.53237689e-01 
 6.87610971e+00  6.87610971e+00  7.53524350e-01 
 6.87810971e+00  6.87810971e+00  6.29060098e-01 
 6.88010971e+00  6.88010971e+00  5.30083614e-01 
 6.88210971e+00  6.88210971e+00  4.63561746e-01 
 6.88410971e+00  6.88410971e+00  4.04798099e-01 
 6.88610971e+00  6.88610971e+00  3.64095606e-01 
 6.88810971e+00  6.88810971e+00  3.25336988e-01 
 6.89010971e+00  6.89010971e+00  2.98249491e-01 
 6.89210971e+00  6.89210971e+00  2.70853219e-01 
 6.89410971e+00  6.89410971e+00  2.51763052e-01 
 6.89610971e+00  6.89610971e+00  2.31421075e-01 
 6.89810971e+00  6.89810971e+00  2.17395992e-01 
 6.90010971e+00  6.90010971e+00  2.01723561e-01 
 6.90210971e+00  6.90210971e+00  1.91090228e-01 
 6.90410971e+00  6.90410971e+00  1.78662233e-01 
 6.90610971e+00  6.90610971e+00  1.70399823e-01 
 6.90810971e+00  6.90810971e+00  1.60313358e-01 
 6.91010971e+00  6.91010971e+00  1.53765932e-01 
 6.91210971e+00  6.91210971e+00  1.45421904e-01 
 6.91410971e+00  6.91410971e+00  1.40150095e-01 
 6.91610971e+00  6.91610971e+00  1.33135835e-01 
 6.91810971e+00  6.91810971e+00  1.28835140e-01 
 6.92010971e+00  6.92010971e+00  1.22857446e-01 
 6.92210971e+00  6.92210971e+00  1.19310738e-01 
 6.92410971e+00  6.92410971e+00  1.14155777e-01 
 6.92610971e+00  6.92610971e+00  1.11204449e-01 
 6.92810971e+00  6.92810971e+00  1.06712757e-01 
 6.93010971e+00  6.93010971e+00  1.04148107e-01 
 6.93210971e+00  6.93210971e+00  1.00288790e-01 
 6.93410971e+00  6.93410971e+00  9.81308333e-02 
 6.93610971e+00  6.93610971e+00  9.47004088e-02 
 6.93810971e+00  6.93810971e+00  9.28752219e-02 
 6.94010971e+00  6.94010971e+00  8.98047465e-02 
 6.94210971e+00  6.94210971e+00  8.82547263e-02 
 6.94410971e+00  6.94410971e+00  8.54150002e-02 
 6.94610971e+00  6.94610971e+00  8.41704644e-02 
 6.94810971e+00  6.94810971e+00  8.16008715e-02 
 6.95010971e+00  6.95010971e+00  8.05377580e-02 
 6.95210971e+00  6.95210971e+00  7.82019104e-02 
 6.95410971e+00  6.95410971e+00  7.72931443e-02 
 6.95610971e+00  6.95610971e+00  7.51592534e-02 
 6.95810971e+00  6.95810971e+00  7.43827513e-02 
 6.96010971e+00  6.96010971e+00  7.24244735e-02 
 6.96210971e+00  6.96210971e+00  7.17620364e-02 
 6.96410971e+00  6.96410971e+00  6.99573665e-02 
 6.96610971e+00  6.96610971e+00  6.93938827e-02 
 6.96810971e+00  6.96810971e+00  6.77243048e-02 
 6.97010971e+00  6.97010971e+00  6.72471393e-02 
 6.97210971e+00  6.97210971e+00  6.56969674e-02 
 6.97410971e+00  6.97410971e+00  6.52954882e-02 
 6.97610971e+00  6.97610971e+00  6.38513511e-02 
 6.97810971e+00  6.97810971e+00  6.35165589e-02 
 6.98010971e+00  6.98010971e+00  6.21669921e-02 
 6.98210971e+00  6.98210971e+00  6.18912279e-02 
 6.98410971e+00  6.98410971e+00  6.06263489e-02 
 6.98610971e+00  6.98610971e+00  6.04030614e-02 
 6.98810971e+00  6.98810971e+00  5.92143082e-02 
 6.99010971e+00  6.99010971e+00  5.90378673e-02 
 6.99210971e+00  6.99210971e+00  5.79177872e-02 
 6.99410971e+00  6.99410971e+00  5.77833332e-02 
 6.99610971e+00  6.99610971e+00  5.67254107e-02 
 6.99810971e+00  6.99810971e+00  5.66287319e-02 
 7.00010971e+00  7.00010971e+00  5.56272472e-02 
 7.00210971e+00  7.00210971e+00  5.55646795e-02 
 7.00410971e+00  7.00410971e+00  5.46145917e-02 
 7.00610971e+00  7.00610971e+00  5.45829364e-02 
 7.00810971e+00  7.00810971e+00  5.36797869e-02 
 7.01010971e+00  7.01010971e+00  5.36762422e-02 
 7.01210971e+00  7.01210971e+00  5.28160737e-02 
 7.01410971e+00  7.01410971e+00  5.28381783e-02 
 7.01610971e+00  7.01610971e+00  5.20174669e-02 
 7.01810971e+00  7.01810971e+00  5.20630521e-02 
 7.02010971e+00  7.02010971e+00  5.12786507e-02 
 7.02210971e+00  7.02210971e+00  5.13458008e-02 
 7.02410971e+00  7.02410971e+00  5.05948900e-02 
 7.02610971e+00  7.02610971e+00  5.06819089e-02 
 7.02810971e+00  7.02810971e+00  4.99619563e-02 
 7.03010971e+00  7.03010971e+00  5.00673386e-02 
 7.03210971e+00  7.03210971e+00  4.93760637e-02 
 7.03410971e+00  7.03410971e+00  4.94984708e-02 
 7.03610971e+00  7.03610971e+00  4.88338147e-02 
 7.03810971e+00  7.03810971e+00  4.89720542e-02 
 7.04010971e+00  7.04010971e+00  4.83321538e-02 
 7.04210971e+00  7.04210971e+00  4.84851615e-02 
 7.04410971e+00  7.04410971e+00  4.78683272e-02 
 7.04610971e+00  7.04610971e+00  4.80351524e-02 
 7.04810971e+00  7.04810971e+00  4.74398485e-02 
 7.05010971e+00  7.05010971e+00  4.76196406e-02 
 7.05210971e+00  7.05210971e+00  4.70444687e-02 
 7.05410971e+00  7.05410971e+00  4.72364657e-02 
 7.05610971e+00  7.05610971e+00  4.66801502e-02 
 7.05810971e+00  7.05810971e+00  4.68836692e-02 
 7.06010971e+00  7.06010971e+00  4.63450440e-02 
 7.06210971e+00  7.06210971e+00  4.65594727e-02 
 7.06410971e+00  7.06410971e+00  4.60374703e-02 
 7.06610971e+00  7.06610971e+00  4.62622593e-02 
 7.06810971e+00  7.06810971e+00  4.57559008e-02 
 7.07010971e+00  7.07010971e+00  4.59905573e-02 
 7.07210971e+00  7.07210971e+00  4.54989440e-02 
 7.07410971e+00  7.07410971e+00  4.57430258e-02 
 7.07610971e+00  7.07610971e+00  4.52653311e-02 
 7.07810971e+00  7.07810971e+00  4.55184422e-02 
 7.08010971e+00  7.08010971e+00  4.50539050e-02 
 7.08210971e+00  7.08210971e+00  4.53156906e-02 
 7.08410971e+00  7.08410971e+00  4.48636092e-02 
 7.08610971e+00  7.08610971e+00  4.51337522e-02 
 7.08810971e+00  7.08810971e+00  4.46934791e-02 
 7.09010971e+00  7.09010971e+00  4.49716965e-02 
 7.09210971e+00  7.09210971e+00  4.45426336e-02 
 7.09410971e+00  7.09410971e+00  4.48286737e-02 
 7.09610971e+00  7.09610971e+00  4.44102676e-02 
 7.09810971e+00  7.09810971e+00  4.47039070e-02 
 7.10010971e+00  7.10010971e+00  4.42956459e-02 
 7.10210971e+00  7.10210971e+00  4.45966877e-02 
 7.10410971e+00  7.10410971e+00  4.41980974e-02 
 7.10610971e+00  7.10610971e+00  4.45063683e-02 
 7.10810971e+00  7.10810971e+00  4.41170097e-02 
 7.11010971e+00  7.11010971e+00  4.44323589e-02 
 7.11210971e+00  7.11210971e+00  4.40518246e-02 
 7.11410971e+00  7.11410971e+00  4.43741217e-02 
 7.11610971e+00  7.11610971e+00  4.40020341e-02 
 7.11810971e+00  7.11810971e+00  4.43311679e-02 
 7.12010971e+00  7.12010971e+00  4.39671768e-02 
 7.12210971e+00  7.12210971e+00  4.43030538e-02 
 7.12410971e+00  7.12410971e+00  4.39468341e-02 
 7.12610971e+00  7.12610971e+00  4.42893776e-02 
 7.12810971e+00  7.12810971e+00  4.39406280e-02 
 7.13010971e+00  7.13010971e+00  4.42897768e-02 
 7.13210971e+00  7.13210971e+00  4.39482178e-02 
 7.13410971e+00  7.13410971e+00  4.43039256e-02 
 7.13610971e+00  7.13610971e+00  4.39692984e-02 
 7.13810971e+00  7.13810971e+00  4.43315327e-02 
 7.14010971e+00  7.14010971e+00  4.40035973e-02 
 7.14210971e+00  7.14210971e+00  4.43723390e-02 
 7.14410971e+00  7.14410971e+00  4.40508738e-02 
 7.14610971e+00  7.14610971e+00  4.44261164e-02 
 7.14810971e+00  7.14810971e+00  4.41109162e-02 
 7.15010971e+00  7.15010971e+00  4.44926655e-02 
 7.15210971e+00  7.15210971e+00  4.41835414e-02 
 7.15410971e+00  7.15410971e+00  4.45718146e-02 
 7.15610971e+00  7.15610971e+00  4.42685927e-02 
 7.15810971e+00  7.15810971e+00  4.46634186e-02 
 7.16010971e+00  7.16010971e+00  4.43659391e-02 
 7.16210971e+00  7.16210971e+00  4.47673575e-02 
 7.16410971e+00  7.16410971e+00  4.44754742e-02 
 7.16610971e+00  7.16610971e+00  4.48835356e-02 
 7.16810971e+00  7.16810971e+00  4.45971154e-02 
 7.17010971e+00  7.17010971e+00  4.50118808e-02 
 7.17210971e+00  7.17210971e+00  4.47308028e-02 
 7.17410971e+00  7.17410971e+00  4.51523437e-02 
 7.17610971e+00  7.17610971e+00  4.48764990e-02 
 7.17810971e+00  7.17810971e+00  4.53048971e-02 
 7.18010971e+00  7.18010971e+00  4.50341882e-02 
 7.18210971e+00  7.18210971e+00  4.54695355e-02 
 7.18410971e+00  7.18410971e+00  4.52038762e-02 
 7.18610971e+00  7.18610971e+00  4.56462749e-02 
 7.18810971e+00  7.18810971e+00  4.53855894e-02 
 7.19010971e+00  7.19010971e+00  4.58351521e-02 
 7.19210971e+00  7.19210971e+00  4.55793755e-02 
 7.19410971e+00  7.19410971e+00  4.60362248e-02 
 7.19610971e+00  7.19610971e+00  4.57853023e-02 
 7.19810971e+00  7.19810971e+00  4.62495717e-02 
 7.20010971e+00  7.20010971e+00  4.60034585e-02 
 7.20210971e+00  7.20210971e+00  4.64752920e-02 
 7.20410971e+00  7.20410971e+00  4.62339534e-02 
 7.20610971e+00  7.20610971e+00  4.67135057e-02 
 7.20810971e+00  7.20810971e+00  4.64769169e-02 
 7.21010971e+00  7.21010971e+00  4.69643539e-02 
 7.21210971e+00  7.21210971e+00  4.67324999e-02 
 7.21410971e+00  7.21410971e+00  4.72279989e-02 
 7.21610971e+00  7.21610971e+00  4.70008747e-02 
 7.21810971e+00  7.21810971e+00  4.75046247e-02 
 7.22010971e+00  7.22010971e+00  4.72822349e-02 
 7.22210971e+00  7.22210971e+00  4.77944370e-02 
 7.22410971e+00  7.22410971e+00  4.75767966e-02 
 7.22610971e+00  7.22610971e+00  4.80976643e-02 
 7.22810971e+00  7.22810971e+00  4.78847982e-02 
 7.23010971e+00  7.23010971e+00  4.84145582e-02 
 7.23210971e+00  7.23210971e+00  4.82065015e-02 
 7.23410971e+00  7.23410971e+00  4.87453941e-02 
 7.23610971e+00  7.23610971e+00  4.85421927e-02 
 7.23810971e+00  7.23810971e+00  4.90904721e-02 
 7.24010971e+00  7.24010971e+00  4.88921826e-02 
 7.24210971e+00  7.24210971e+00  4.94501180e-02 
 7.24410971e+00  7.24410971e+00  4.92568081e-02 
 7.24610971e+00  7.24610971e+00  4.98246842e-02 
 7.24810971e+00  7.24810971e+00  4.96364331e-02 
 7.25010971e+00  7.25010971e+00  5.02145508e-02 
 7.25210971e+00  7.25210971e+00  5.00314497e-02 
 7.25410971e+00  7.25410971e+00  5.06201271e-02 
 7.25610971e+00  7.25610971e+00  5.04422795e-02 
 7.25810971e+00  7.25810971e+00  5.10418528e-02 
 7.26010971e+00  7.26010971e+00  5.08693755e-02 
 7.26210971e+00  7.26210971e+00  5.14802000e-02 
 7.26410971e+00  7.26410971e+00  5.13132232e-02 
 7.26610971e+00  7.26610971e+00  5.19356743e-02 
 7.26810971e+00  7.26810971e+00  5.17743424e-02 
 7.27010971e+00  7.27010971e+00  5.24088171e-02 
 7.27210971e+00  7.27210971e+00  5.22532899e-02 
 7.27410971e+00  7.27410971e+00  5.29002079e-02 
 7.27610971e+00  7.27610971e+00  5.27506609e-02 
 7.27810971e+00  7.27810971e+00  5.34104658e-02 
 7.28010971e+00  7.28010971e+00  5.32670917e-02 
 7.28210971e+00  7.28210971e+00  5.39402531e-02 
 7.28410971e+00  7.28410971e+00  5.38032624e-02 
 7.28610971e+00  7.28610971e+00  5.44902773e-02 
 7.28810971e+00  7.28810971e+00  5.43598997e-02 
 7.29010971e+00  7.29010971e+00  5.50612941e-02 
 7.29210971e+00  7.29210971e+00  5.49377798e-02 
 7.29410971e+00  7.29410971e+00  5.56541115e-02 
 7.29610971e+00  7.29610971e+00  5.55377325e-02 
 7.29810971e+00  7.29810971e+00  5.62695924e-02 
 7.30010971e+00  7.30010971e+00  5.61606444e-02 
 7.30210971e+00  7.30210971e+00  5.69086595e-02 
 7.30410971e+00  7.30410971e+00  5.68074632e-02 
 7.30610971e+00  7.30610971e+00  5.75722992e-02 
 7.30810971e+00  7.30810971e+00  5.74792027e-02 
 7.31010971e+00  7.31010971e+00  5.82615666e-02 
 7.31210971e+00  7.31210971e+00  5.81769474e-02 
 7.31410971e+00  7.31410971e+00  5.89775910e-02 
 7.31610971e+00  7.31610971e+00  5.89018580e-02 
 7.31810971e+00  7.31810971e+00  5.97215814e-02 
 7.32010971e+00  7.32010971e+00  5.96551781e-02 
 7.32210971e+00  7.32210971e+00  6.04948332e-02 
 7.32410971e+00  7.32410971e+00  6.04382404e-02 
 7.32610971e+00  7.32610971e+00  6.12987356e-02 
 7.32810971e+00  7.32810971e+00  6.12524746e-02 
 7.33010971e+00  7.33010971e+00  6.21347792e-02 
 7.33210971e+00  7.33210971e+00  6.20994154e-02 
 7.33410971e+00  7.33410971e+00  6.30045648e-02 
 7.33610971e+00  7.33610971e+00  6.29807119e-02 
 7.33810971e+00  7.33810971e+00  6.39098135e-02 
 7.34010971e+00  7.34010971e+00  6.38981377e-02 
 7.34210971e+00  7.34210971e+00  6.48523770e-02 
 7.34410971e+00  7.34410971e+00  6.48536023e-02 
 7.34610971e+00  7.34610971e+00  6.58342501e-02 
 7.34810971e+00  7.34810971e+00  6.58491639e-02 
 7.35010971e+00  7.35010971e+00  6.68575840e-02 
 7.35210971e+00  7.35210971e+00  6.68870431e-02 
 7.35410971e+00  7.35410971e+00  6.79247013e-02 
 7.35610971e+00  7.35610971e+00  6.79696393e-02 
 7.35810971e+00  7.35810971e+00  6.90381129e-02 
 7.36010971e+00  7.36010971e+00  6.90995479e-02 
 7.36210971e+00  7.36210971e+00  7.02005368e-02 
 7.36410971e+00  7.36410971e+00  7.02795805e-02 
 7.36610971e+00  7.36610971e+00  7.14149194e-02 
 7.36810971e+00  7.36810971e+00  7.15127872e-02 
 7.37010971e+00  7.37010971e+00  7.26844593e-02 
 7.37210971e+00  7.37210971e+00  7.28024817e-02 
 7.37410971e+00  7.37410971e+00  7.40126343e-02 
 7.37610971e+00  7.37610971e+00  7.41522701e-02 
 7.37810971e+00  7.37810971e+00  7.54032323e-02 
 7.38010971e+00  7.38010971e+00  7.55660832e-02 
 7.38210971e+00  7.38210971e+00  7.68603854e-02 
 7.38410971e+00  7.38410971e+00  7.70482130e-02 
 7.38610971e+00  7.38610971e+00  7.83886100e-02 
 7.38810971e+00  7.38810971e+00  7.86033551e-02 
 7.39010971e+00  7.39010971e+00  7.99928515e-02 
 7.39210971e+00  7.39210971e+00  8.02366563e-02 
 7.39410971e+00  7.39410971e+00  8.16785360e-02 
 7.39610971e+00  7.39610971e+00  8.19537698e-02 
 7.39810971e+00  7.39810971e+00  8.34516297e-02 
 7.40010971e+00  7.40010971e+00  8.37609180e-02 
 7.40210971e+00  7.40210971e+00  8.53187067e-02 
 7.40410971e+00  7.40410971e+00  8.56649659e-02 
 7.40610971e+00  7.40610971e+00  8.72870285e-02 
 7.40810971e+00  7.40810971e+00  8.76735051e-02 
 7.41010971e+00  7.41010971e+00  8.93646350e-02 
 7.41210971e+00  7.41210971e+00  8.97949522e-02 
 7.41410971e+00  7.41410971e+00  9.15604511e-02 
 7.41610971e+00  7.41610971e+00  9.20386630e-02 
 7.41810971e+00  7.41810971e+00  9.38844117e-02 
 7.42010971e+00  7.42010971e+00  9.44150670e-02 
 7.42210971e+00  7.42210971e+00  9.63476071e-02 
 7.42410971e+00  7.42410971e+00  9.69358247e-02 
 7.42610971e+00  7.42610971e+00  9.89624557e-02 
 7.42810971e+00  7.42810971e+00  9.96140140e-02 
 7.43010971e+00  7.43010971e+00  1.01742908e-01 
 7.43210971e+00  7.43210971e+00  1.02464352e-01 
 7.43410971e+00  7.43410971e+00  1.04704690e-01 
 7.43610971e+00  7.43610971e+00  1.05503457e-01 
 7.43810971e+00  7.43810971e+00  1.07865593e-01 
 7.44010971e+00  7.44010971e+00  1.08750168e-01 
 7.44210971e+00  7.44210971e+00  1.11245822e-01 
 7.44410971e+00  7.44410971e+00  1.12225926e-01 
 7.44610971e+00  7.44610971e+00  1.14868422e-01 
 7.44810971e+00  7.44810971e+00  1.15955236e-01 
 7.45010971e+00  7.45010971e+00  1.18759789e-01 
 7.45210971e+00  7.45210971e+00  1.19966234e-01 
 7.45410971e+00  7.45410971e+00  1.22950304e-01 
 7.45610971e+00  7.45610971e+00  1.24291387e-01 
 7.45810971e+00  7.45810971e+00  1.27475111e-01 
 7.46010971e+00  7.46010971e+00  1.28968352e-01 
 7.46210971e+00  7.46210971e+00  1.32375086e-01 
 7.46410971e+00  7.46410971e+00  1.34041058e-01 
 7.46610971e+00  7.46610971e+00  1.37698054e-01 
 7.46810971e+00  7.46810971e+00  1.39561062e-01 
 7.47010971e+00  7.47010971e+00  1.43500326e-01 
 7.47210971e+00  7.47210971e+00  1.45589280e-01 
 7.47410971e+00  7.47410971e+00  1.49848663e-01 
 7.47610971e+00  7.47610971e+00  1.52198206e-01 
 7.47810971e+00  7.47810971e+00  1.56822821e-01 
 7.48010971e+00  7.48010971e+00  1.59474790e-01 
 7.48210971e+00  7.48210971e+00  1.64518857e-01 
 7.48410971e+00  7.48410971e+00  1.67524228e-01 
 7.48610971e+00  7.48610971e+00  1.73053516e-01 
 7.48810971e+00  7.48810971e+00  1.76474997e-01 
 7.49010971e+00  7.49010971e+00  1.82745514e-01 
 7.49210971e+00  7.49210971e+00  1.86490760e-01 
 7.49410971e+00  7.49410971e+00  1.93452733e-01 
 7.49610971e+00  7.49610971e+00  1.97760853e-01 
 7.49810971e+00  7.49810971e+00  2.05551205e-01 
 7.50010971e+00  7.50010971e+00  2.10539794e-01 
 7.50210971e+00  7.50210971e+00  2.19328416e-01 
 7.50410971e+00  7.50410971e+00  2.25149272e-01 
 7.50610971e+00  7.50610971e+00  2.35156785e-01 
 7.50810971e+00  7.50810971e+00  2.42279826e-01 
 7.51010971e+00  7.51010971e+00  2.53528033e-01 
 7.51210971e+00  7.51210971e+00  2.62025237e-01 
 7.51410971e+00  7.51410971e+00  2.75103171e-01 
 7.51610971e+00  7.51610971e+00  2.85369212e-01 
 7.51810971e+00  7.51810971e+00  3.00794323e-01 
 7.52010971e+00  7.52010971e+00  3.13387132e-01 
 7.52210971e+00  7.52210971e+00  3.31895469e-01 
 7.52410971e+00  7.52410971e+00  3.47629391e-01 
 7.52610971e+00  7.52610971e+00  3.70305377e-01 
 7.52810971e+00  7.52810971e+00  3.90415899e-01 
 7.53010971e+00  7.53010971e+00  4.18927266e-01 
 7.53210971e+00  7.53210971e+00  4.45380532e-01 
 7.53410971e+00  7.53410971e+00  4.82433383e-01 
 7.53610971e+00  7.53610971e+00  5.18553637e-01 
 7.53810971e+00  7.53810971e+00  5.68852815e-01 
 7.54010971e+00  7.54010971e+00  6.20724816e-01 
 7.54210971e+00  7.54210971e+00  6.93241991e-01 
 7.54410971e+00  7.54410971e+00  7.73284908e-01 
 7.54610971e+00  7.54610971e+00  8.87513963e-01 
 7.54810971e+00  7.54810971e+00  1.02546144e+00 
 7.55010971e+00  7.55010971e+00  1.23314722e+00 
 7.55210971e+00  7.55210971e+00  1.52130873e+00 
 7.55410971e+00  7.55410971e+00  2.01812082e+00 
 7.55610971e+00  7.55610971e+00  2.93848217e+00 
 7.55810971e+00  7.55810971e+00  5.50812323e+00 
 7.56010971e+00  7.56010971e+00  1.14989175e+01 
 7.56167847e+00  7.56167847e+00  1.14991911e+01 
 7.56313641e+00  7.56313641e+00  1.14989175e+01 
 7.56483832e+00  7.56483832e+00  1.14991911e+01 
 7.56683832e+00  7.56683832e+00  1.14989175e+01 
 7.56883832e+00  7.56883832e+00  1.14991911e+01 
 7.57083832e+00  7.57083832e+00  1.14989176e+01 
 7.57283832e+00  7.57283832e+00  1.14991912e+01 
 7.57483832e+00  7.57483832e+00  1.14989176e+01 
 7.57683832e+00  7.57683832e+00  1.14991912e+01 
 7.57883832e+00  7.57883832e+00  1.14989177e+01 
 7.58083832e+00  7.58083832e+00  1.14991912e+01 
 7.58283832e+00  7.58283832e+00  1.14989177e+01 
 7.58483832e+00  7.58483832e+00  1.14991912e+01 
 7.58683832e+00  7.58683832e+00  1.14989177e+01 
 7.58883832e+00  7.58883832e+00  1.14991912e+01 
 7.59083832e+00  7.59083832e+00  1.14989178e+01 
 7.59283832e+00  7.59283832e+00  1.14991912e+01 
 7.59483832e+00  7.59483832e+00  1.14989178e+01 
 7.59683832e+00  7.59683832e+00  1.14991912e+01 
 7.59883832e+00  7.59883832e+00  1.14989178e+01 
 7.60083832e+00  7.60083832e+00  1.14991912e+01 
 7.60283832e+00  7.60283832e+00  1.14989178e+01 
 7.60483832e+00  7.60483832e+00  1.14991912e+01 
 7.60683832e+00  7.60683832e+00  1.14989179e+01 
 7.60883832e+00  7.60883832e+00  1.14991913e+01 
 7.61083832e+00  7.61083832e+00  1.14989179e+01 
 7.61283832e+00  7.61283832e+00  1.14991913e+01 
 7.61483832e+00  7.61483832e+00  1.14989179e+01 
